2588,''
2589,`` and what does emma think about all of this ?
2590,''
2591,a red flush entered aidan 's cheeks .
2592,"`` um , well , i have n''t actually mentioned it to her ."
2593,''
2594,`` you do n't think your wife needs to know about such a life-altering decision ?
2595,''
2596,"`` well , of course i ''d tell her before i went in for the surgery ."
2597,''
2598,"as pesh crossed his arms over his chest , he could n''t help wondering just how hard aidan had been hit in the head ."
2599,`` you can not seriously be sitting there saying that .
2600,''
2601,aidan stared at pesh for a moment before he groaned .
2602,"`` oh man , i ''m being a giant , selfish tool about this , are n''t i ?"
2603,''
2604,pesh smiled .
2605,`` pretty much .
2606,''
2607,aidan rubbed his hand over his eyes .
2608,`` it 's just ...
2609,being a father is f**king scary sometimes .
2610,"i worry about noah constantly , and now there ''s another baby in the mix ."
2611,"plus , another baby means more time taken away from emma ."
2612,''
2613,he gave a weak smile .
2614,`` i love her so much .
2615,sometimes ...
2616,"i just ca n''t get enough of her , and i do n''t want to share ."
2617,''
2618,`` i think that 's a perfectly normal feeling .
2619,''
2620,aidan shook his head .
2621,`` it makes me sound like a selfish bastard .
2622,"i mean , who is jealous of their kid for taking their wife ''s time ?"
2623,''
2624,`` a lot of men .
2625,so stop beating yourself up over what you 're feeling .
2626,"most of all , do n''t bottle it up ."
2627,talk to emma .
2628,''
2629,aidan 's blue eyes widened as he shook his head furiously back and forth .
2630,"`` oh hell no , i do n''t want her thinking badly of me ."
2631,''
2632,`` she wo n't .
2633,emma always appreciates honesty .
2634,''
2635,`` about me being jealous of her time with our kids ?
2636,i 'm pretty sure she would not want me being honest about that .
2637,''
2638,`` what has emma always said is the most important thing in a relationship ?
2639,''
2640,`` trust .
2641,''
2642,pesh nodded .
2643,`` so how are you building her trust by lying to her about your feelings ?
2644,''
2645,aidan 's blonde brows furrowed .
2646,`` so i should just tell her i 'm afraid of losing her and that i want us to maximize our time together ?
2647,''
2648,`` i would think so .
2649,i do n't think any woman could get angry hearing her husband say how much he loves her and wants to be with her .
2650,''
2651,aidan appeared thoughtful .
2652,`` i guess you 're right .
2653,''
2654,pesh smiled as he patted aidan 's shoulder reassuringly .
2655,`` you 're doing a wonderful job being a father .
2656,i 'm sure you 'll do just as well with a second and maybe even a third child .
2657,''
2658,"at the mention of a third child , aidan swallowed hard , his adam ''s apple bobbing up and down ."
2659,`` i do n't mind a third kid ...
2660,just not now .
2661,maybe in a couple of years .
2662,''
2663,he glanced up and smiled at pesh .
2664,`` but thanks for the vote of confidence on me being a father .
2665,''
2666,`` i just call it as i see it .
2667,''
2668,`` i appreciate that .
2669,''
2670,`` how about i check on your head now ?
2671,''
2672,aidan nodded .
2673,`` okay .
2674,''
2675,pesh started feeling for unusual lumps and bumps on aidan 's head .
2676,"`` hmm , i do n''t feel anything abnormal ."
2677,"but just to be on the safe side , i want you to have a ct scan to rule out concussion or any brain bleeds ."
2678,''
2679,"`` jesus , i could have all of that from just hitting my head ?"
2680,''
2681,`` you would be surprised .
2682,"let me go call in the order , and they ''ll come take you back ."
2683,hopefully you wo n't have too long a wait .
2684,we 're usually slower during the afternoons when the doctors ' offices and imaging centers are open .
2685,''
2686,"as he started for the door , aidan stopped him ."
2687,"`` hey , man , with all the craziness , i almost forgot to ask how is megan doing with her placement ?"
2688,''
2689,"pesh did n''t have to think twice before responding , `` she is going to make an incredible nurse ."
2690,''
2691,aidan grinned .
2692,`` i 'm glad to hear it .
2693,not that i ever doubted her abilities .
2694,it 's just good to hear her praises sung by a doctor .
2695,''
2696,"popping pesh on the chest teasingly with his hand , aidan asked , `` how ''s it going between you and megan ?"
2697,''
2698,pesh almost laughed out loud at aidan 's forthrightness .
2699,"it was not in his nature to be so blunt , and after megan turning him down yet again , he was n''t really sure how to answer ."
2700,`` i truly respect and admire megan .
2701,''
2702,he considered that the most diplomatic way to answer her uncle 's enquiry .
2703,"despite feeling glad that he obviously had earned his friend ''s respect , he would n''t say anything untoward about megan in front of him ."
2704,it is her business who she did or did n't date .
2705,`` that 's not what i meant .
2706,''
2707,`` i did n't imagine it was .
2708,''
2709,"aidan eyed him before saying , `` look i know you got off to a rocky start , but it ''s not hopeless ."
2710,are you planning on asking her out ?
2711,''
2712,"`` you ''re not letting this go , are you ?"
2713,''
2714,`` nope .
2715,not a chance .
2716,''
2717,pesh shoved his hands into his lab coat .
2718,"`` i have asked megan to accompany me on a date , but at this point , we are at a stalemate ."
2719,"but , i am not planning on giving up anytime soon ."
2720,does that satisfy your inquisition ?
2721,''
2722,"aidan laughed , but then his brows furrowed ."
2723,`` what do you mean ?
2724,you two looked pretty cozy and comfortable together when we walked up .
2725,''
2726,"with a regretful shake of his head , pesh replied , `` she does n''t want to date me ."
2727,''
2728,`` i call bullshit .
2729,"i may have been bonked in the head , but no one could deny the way she was looking at you ."
2730,"maybe if you- '''' although it was against his character , he let his anger override his better judgment ."
2731,"`` she wants me for sex but not for a relationship , okay ?"
2732,''
2733,aidan 's mouth gaped open .
2734,"`` you mean , she ''s acting like ..."
2735,a dude ?
2736,''
2967,"`` oh , it ''s nothing ."
2737,"`` if you mean that she has pretty much refused to go to dinner with me or any other honorable event that a man and woman can partake in on a date , and instead , she would rather pursue a strictly physical relationship , then the answer is yes ."
2738,''
2739,"`` my god , it ''s like she ''s turned into the old me , '''' aidan muttered ."
2740,he ran his hand over his face before he looked at pesh again .
2741,`` i 'm so sorry .
2742,''
2743,"with a shrug , pesh replied , `` she ''s still very young ."
2744,"i suppose in her eyes , she ''s been deprived of fun the last two years ."
2745,this is a way for her to make up for that .
2746,regardless if we agree or understand it .
2747,''
2748,"`` well , i still call bullshit on the whole thing ."
2749,''
2750,"he gave pesh a long , hard stare ."
2751,"`` you have to keep trying , no matter what ."
2752,''
2753,"`` i did n''t say i was giving up , did i ?"
2754,''
2755,"`` no , but i know from personal experience how hard it is to keep trying when it feels like you are n''t winning ."
2756,''
2757,`` what occurred with you and emma is totally different than with megan and me .
2758,''
2759,`` you still have to try .
2760,''
2761,aidan hopped off the examining table and wobbled for a moment on unsteady legs .
2762,"`` megan has been hurt before , and i do n''t think she really knows what it is to be loved ."
2763,not deeply where her needs were considered .
2764,"hell , she was only twenty-three when she got knocked up ."
2765,"i want her to find someone who will cherish her , man ."
2766,i want my girl cared for .
2767,''
2768,he patted pesh 's shoulder .
2769,`` i think that someone could be you .
2770,''
2771,`` we 'll see .
2772,''
2773,"when aidan started to argue , pesh shook his head ."
2774,`` time to see about your head .
2775,''
2776,"`` whatever , '''' aidan mumbled ."
2777,"when pesh opened the door for aidan , emma and megan stared expectantly at them ."
2778,`` so what 's the verdict ?
2779,''
2780,megan asked .
2781,"`` i think he ''s going to be just fine , but to be on the safe side , i ''ve ordered him a ct scan ."
2782,''
2783,emma 's eyes widened in fear .
2784,`` you think he has some brain injury from the fall ?
2785,''
2786,she asked in a panicky voice .
2787,pesh smiled to try and put her at ease .
2788,"`` i do n''t think there ''s anything wrong besides a slight bump on the head , but i want to make sure there is nothing wrong with him ."
2789,''
2790,"`` okay then , '''' emma replied ."
2791,an orderly appeared with a wheelchair to escort aidan to his scan .
2792,"before he sat down , aidan leaned over to kiss emma ."
2793,"`` i ''m fine , babe ."
2794,stop worrying .
2795,it is n't good for you or the baby .
2796,''
2797,she gave him a weak smile .
2798,`` i 'll try hard not to .
2799,''
2800,he winked at her before collapsing down in the wheelchair .
2801,`` nothing can keep me down-you should know that by now .
2802,''
2803,megan snorted .
2804,`` at least we know the bump did n't do anything to your ego .
2805,''
2806,"`` of course not , '''' emma agreed ."
2807,kristi poked her head out of one of the examining rooms .
2808,`` dr.
2809,"nadeen , i need you ."
2810,''
2811,he nodded before turning to megan .
2812,`` why do n't you show emma to one of the family waiting rooms ?
2813,''
2814,"`` sure , '''' megan replied ."
2815,emma reached up to hug him .
2816,`` thanks for taking care of aidan .
2817,''
2818,`` it was my pleasure .
2819,''
2820,he gave them a final wave before disappearing into the waiting patient 's room .
2821,"but after talking to aidan , he definitely had a little more determined bounce in his step ."
2822,"chapter nine two days later when megan came in for a later shift , she found the emergency room in a state of chaos ."
2823,"`` whoa , what happened ?"
2824,''
2825,"she asked kristi , after she ''d clocked in and put away her things ."
2826,kristi rolled her eyes .
2827,`` every month or so we seem to have a day where everything is madness from start to finish .
2828,you can never anticipate it-you kinda just have to go with the flow .
2829,''
2830,she grinned at megan .
2831,`` so get ready to be on your toes today .
2832,''
2833,megan laughed .
2834,"`` okay , sounds good ."
2835,''
2836,"as they started working their way through patients , things continued to escalate into overwhelming territory for megan ."
2837,kristi seemed to be experiencing the same feeling since the tops of her cheeks had a shine of perspiration beads on them .
2838,"the moment they finished with one patient and disinfected the room , another patient was waiting to enter it ."
2839,megan followed behind kristi as she went to poke her head in to the registration area .
2840,"`` hey janet , could you not call anyone else back ?"
2841,we 're getting swamped .
2842,''
2843,janet shook her head .
2844,`` it 's just as crazy out in the waiting room .
2845,like we 're almost overflowing .
2846,''
2849,"it ''s probably another full moon , which makes things absolutely insane ."
2850,''
2851,she turned back to megan .
2852,"`` listen , since we ''re so swamped , can you take the man in exam b ?"
2853,''
2854,megan could n't help her eyes from widening .
2855,`` really ?
2856,on my own ?
2857,''
2858,kristi smiled before patting megan 's hand .
2859,`` i 've seen you in action the last week .
2860,i have faith in you .
2861,''
2862,"`` okay , if you ''re sure ."
2863,''
2864,`` i 'm positive .
2865,''
2866,megan could n't contain her smile .
2867,`` thank you .
2868,''
2869,"taking her ipad , she flipped open the registration details on the patient awaiting her ."
2870,"when she pushed open the door , she eyed the man on the examining table ."
2871,`` good evening mr.
2872,"robertson , i ''m megan ."
2873,what- '' before she could even get out the standard `` what seems to be the problem ?
2874,''
2875,"question , the man started shaking his head furiously ."
2876,"`` no , no ."
2877,i wo n't let you examine me .
2878,i want a doctor .
2879,a male doctor .
2880,you understand ?
2881,''
2882,"`` sir , i understand , but i have to follow protocol , which is to ascertain your issues before the doctor comes in ."
2883,i see on the chart that you 're experiencing some abdominal swelling ?
2884,''
2885,he refused to meet her eye .
2886,"instead , he gazed over at the wall before holding up one finger to her ."
2887,`` i meant what i said .
2888,i demand to see a male doctor .
2889,''
2890,"`` yes , but we ''re very backed up this afternoon ."
2891,"i ''m not sure how long it will be before you are able to see a doctor , least of all a male doctor ."
2892,''
2893,"when it appeared the man ''s resolve was fading a little , megan took a tentative step forward ."
2894,"`` please , if you would just let me take a look at your abdomen ."
2895,''
2896,"`` it is n''t my stomach , '''' he mumbled ."
2897,`` then what is it ?
2898,''
2899,"when he did n''t respond , she sighed with frustration ."
2900,`` mr.
2901,"robertson , you can not ignore abdominal swelling ."
2902,it can stem from many issues and have many repercussions .
2903,''
2904,he shifted uncomfortably on the table .
2905,"just when she thought she was making headway with him , he threw his head back and began screaming at the top of his lungs ."
2906,`` get me a male doctor ! ''
2907,megan rolled her eyes .
2908,"the first time she had the chance to see a patient on her own , and he had to be a stark raving lunatic ."
2909,"refusing to give into him or accept defeat , she stalked over to him ."
2910,she was going to exam his sexist ass if it was the last thing she did .
2911,"`` keep screaming , and i ''ll call security , '''' she warned before snatching the sheet off him ."
2912,"his screams cut off to a shriek as he clawed for the sheet , but the damage was done ."
2913,she had seen more than enough .
2914,`` oh .
2915,my .
2916,"god , '''' she murmured ."
2917,she gazed wide-eyed and open-mouthed at what had to be the poster child picture to go along with the warning labels on viagra and cialis for four-hour erections .
2918,`` that 's going to have to be aspirated .
2919,''
2920,`` excuse me ?
2921,''
2922,he demanded .
2923,she cocked her head at him .
2924,`` the excessive blood in your penis ?
2925,''
2926,he nodded .
2927,`` it 's not just going to go away on its own .
2928,"it has to be aspirated , which means drained out ."
2929,''
2930,mr.
2931,robertson swallowed hard .
2932,`` like with a needle ?
2933,''
2934,"`` yes , with a very large needle ."
2935,''
2936,"when he started to protest , she brought her hand up ."
2937,"`` lucky for you , i can not do the procedure-it is to be handled strictly by a doctor ."
2938,''
2939,`` a male ?
2940,''
2941,"`` if it came to your penis exploding from the pressure by waiting for a male doctor , would you seriously be that picky ?"
2942,''
2943,his blue eyes widened in horror .
2944,"`` yeah , i thought so ."
2945,i 'll be back .
2946,''
2947,"when she whirled out of the room , she ran right into the last person she wanted to have to deal with at the moment ."
2948,`` i 'm so sorry .
2949,are you all right ?
2950,''
2951,pesh asked .
2952,`` i 'm fine .
2953,''
2954,he smiled down at her .
2955,`` doing some patient evaluations on your own ?
2956,that 's wonderful .
2957,''
2958,"`` um , well , yes and no ."
2959,''
2960,his brows knitted in concern .
2961,`` what 's wrong ?
2962,''
2963,she could n't imagine telling pesh about mr.
2964,robertson 's condition .
2965,the last thing she was going to do was refer the case to him .
2966,"draining an engorged penis should be left to the interns , not an attending physician ."
2968,he 's just a little demanding .
2969,''
2970,"at that moment , the door to the exam room flew open ."
2971,mr.
2972,"robertson stood hunched over , his legs an almost painful distance apart ."
2973,"he took one look at pesh and his white coat , and he lunged at him ."
2974,`` help me .
2975,please ! ''
2976,"although it was strictly against the nursing code , she would have loved nothing more than to have throttled mr."
2977,robertson right then and there .
2978,pesh grasped mr.
2979,robertson 's hands on his coat and pulled them down .
2980,"`` sir , you need to get back inside ."
2981,"as unsteady as you are , you certainly do not need to be on your feet ."
2982,''
2983,as pesh led mr.
2984,"robertson back to the examining table , megan reluctantly followed them inside the room and closed the door ."
2985,`` what seems to be the problem ?
2986,''
2987,mr.
2988,robertson glanced from pesh to megan and then back to pesh .
2989,"with a sheepish expression , he replied ."
2990,"`` um , i seem to be having some lower abdominal swelling ."
2991,''
2992,megan had to fight from rolling her eyes .
2993,she stepped between pesh and mr.
2994,robertson and looked pesh full on in the eye .
2995,"`` while the patient refuses to acknowledge his condition , it appears after examination that he has an extreme priapism ."
2996,''
2997,"at the word , color flooded into pesh ''s tan cheeks , and he broke eye contact to momentarily stare down at the floor ."
2998,his reaction was exactly what megan had feared she would experience in the moment .
2999,she had hardly imagined his level of professionalism would allow him to be embarrassed about a medical condition .
3000,"but of course , their past interactions made anything of the sexual kind a little more mortifying than if she was dealing with one of the male interns ."
3001,"it took pesh only a few seconds to recover , and then he immediately turned his attention to mr."
3002,robertson .
3003,`` did you take any erectile dysfunction medication in the last four to six hours ?
3004,''
3005,when mr.
3006,"robertson started to look at megan , pesh shook his head ."
3007,`` my nurse will stay with me through the duration of your care .
3008,"so i will repeat once again , did you take any medication ?"
3009,''
3010,`` cialis .
3011,''
3012,`` how many milligrams ?
3013,''
3014,when mr.
3015,"robertson shrugged , pesh demanded , `` are you being purposefully evasive , or do you not know ?"
3016,''
3017,"`` i do n''t know , okay ?"
3018,i got it off a buddy of mine .
3019,''
3020,`` do you normally take medication that is n't prescribed to you ?
3021,''
3022,`` i just wanted to try it out .
3023,''
3024,pesh glanced over at megan .
3025,`` i 'm going to ask for a full blood work-up .
3026,who knows what else he might 've taken .
3027,''
3028,megan nodded and punched in the code on the electronic chart to get a member of the phlebotomy team up to draw the blood .
3029,"after going over to the dispenser , pesh slid a pair of rubber gloves on ."
3030,`` i 'm going to have to examine you now .
3031,''
3032,"with a resigned huff , mr."
3033,robertson threw the sheet back .
3034,megan bit down on her lip to keep from laughing at the expression on pesh 's face .
3035,she was pretty sure he had n't had to deal with a lot of penises that resembled enormous eggplants in his career .
3036,"of course , her amusement quickly faded when she realized how awkward it was being in the room with him while he held another man ''s penis in his hand ."
3037,she tried busying herself with the electronic chart in front of her .
3038,she wanted to do anything but look at the scene unfolding before her .
3039,"once pesh finished that part of the exam , mr."
3040,"robertson eased back down on the examining table , and pesh once again eyed the eggplant-colored penis ."
3041,`` precisely how long have you had the erection ?
3042,''
3043,`` five and a half hours .
3044,''
3045,"`` there does n''t appear to be any artery rupture , so we wo n''t need to perform surgery ."
3046,"i think the quickest form of treatment , as well as the least invasive , would be to try an injection to narrow the veins and reduce the blood flow to your penis ."
3047,that should reduce the swelling .
3048,''
3049,mr.
3050,robertson 's eyes narrowed suspiciously .
3051,`` and where do you have to give me the shot ?
3052,''
3053,"`` in the penis , of course ."
3054,''
3055,"with a gulp , mr."
3056,"robertson replied , `` fine ."
3057,do it .
3058,''
3059,pesh nodded .
3060,`` can you grab a syringe of alpha-agonist please ?
3061,''
3062,"`` sure , '''' megan replied ."
3063,she gladly retreated from the room to head to the medicine closet .
3064,"after checking the syringe dosage , she reluctantly returned to mr."
3065,robertson 's room .
3066,"`` thank you , '''' pesh said , as he took the medication from her ."
3067,"she watched with mild disgust , as well as fascination , as he took mr."
3068,robertson 's penis in his hand .
3069,"`` take a deep breath , '''' he instructed ."
3070,"the moment the needle pricked the skin , mr."
3071,robertson howled uncontrollably .
3185,''
3072,megan could n't help rolling her eyes at what a complete pansy he was being about the pain .
3073,"once pesh finished , he dropped the empty syringe in the biohazard container and then glanced back at mr."
3074,robertson .
3075,"`` if the swelling has n''t begun to dissipate in the next ten to fifteen minutes , we ''re going to have to take another course of action ."
3076,''
3077,`` what 's that ?
3078,''
3079,mr.
3080,"robertson questioned , with a grimace ."
3081,`` aspirating the penis of the blood .
3082,''
3083,mr.
3084,robertson paled considerably .
3085,"`` oh god , she mentioned that ."
3086,''
3087,he said the word she like megan was a swarm of locust .
3088,pesh turned to smile at megan .
3089,`` then she made a good call .
3090,''
3091,he then eyed his pager that was going off .
3092,`` keep an eye on him .
3093,i 'll be back in fifteen .
3094,''
3095,"`` okay , i will ."
3096,''
3097,time ticked by agonizingly slow as she worked on charts and kept an eye on mr.
3098,robertson .
3099,"every few minutes , he was lifting up the sheet to eye his erection ."
3100,"each time he grimaced , megan imagined that the shot was n''t working and the swelling had n''t gone down ."
3101,"when pesh entered the room again , he glanced from her to mr."
3102,robertson .
3103,`` so how are we doing ?
3104,''
3105,she shook her head .
3106,`` no change .
3107,''
3108,`` i see .
3109,''
3110,he went over to a drawer and searched through it before producing a very large syringe with a very thick needle .
3111,"`` i ''m sorry , mr."
3112,"robertson , but it looks like this is our only choice ."
3113,''
3114,mr.
3115,robertson seemed speechless for the first time all night .
3116,`` ms.
3117,"mckenzie , can i get you to assist me ?"
3118,''
3119,pesh asked .
3120,`` of course .
3121,''
3122,`` i need you to help restrain him .
3123,i need him to be as still as possible .
3124,''
3125,megan fought the urge to roll her eyes at his suggestion .
3126,mr.
3127,"robertson had to outweigh her by a hundred pounds , not to mention that when pain got your adrenaline pumping , you were even stronger ."
3128,but she did as she was told .
3129,as pesh brought the needle to mr.
3130,"robertson ''s penis , she gripped her hands tight into his shoulders ."
3131,"when the needle pierced the skin , it took everything within her to keep him on the table ."
3132,"gritting her teeth , she held her ground ."
3133,"finally , when the last of the blood had been withdrawn , she was able to loosen her grip ."
3134,pesh tossed the syringe into the biohazard container and then turned around .
3135,`` i advise you take some ibuprofen for both the pain and for the anti-inflammatory benefits .
3136,i would also do a round or two of using an ice pack on your crotch .
3137,it would be my strongest advice that you never take anymore erectile dysfunction medication until you actually need it .
3138,''
3139,"`` whatever , '''' mr."
3140,"robertson croaked , collapsing back onto the table ."
3141,"`` give him about thirty minutes , and then he needs to head on home ."
3142,"we ''ll need the exam room , '''' pesh instructed ."
3143,"`` okay , i will ."
3144,''
3145,he gave her a quick smile before exiting the room .
3146,"after thirty minutes , she saw mr."
3147,robertson to the door of the er .
3148,"as he staggered into the waiting room , she shook her head ."
3149,"`` megan , '''' kristi called ."
3150,`` yes ?
3151,''
3152,`` go ahead and take your dinner break now .
3153,''
3154,`` are you sure ?
3155,"i mean , i can work through it since we ''re so busy ."
3156,''
3157,kristi shook her head .
3158,`` we 're fine .
3159,"besides , you ''re going to need all your strength ."
3160,things are probably going to get even crazier after the sun goes down .
3161,''
3162,megan tried not to appear horrified at the prospect .
3163,"instead , she ducked into the break room to grab her purse ."
3164,"when she came out , pesh was waiting for her ."
3165,`` where are you going ?
3166,''
3167,"`` oh , it ''s my dinner break ."
3168,''
3169,pesh gave an impish smile .
3170,`` how fortunate .
3171,it 's mine as well .
3172,''
3173,"realizing what he was intending , she slowly shook her head back and forth ."
3174,`` no dates .
3175,''
3176,"after crossing his arms over his chest , pesh asked , `` and how would it be a date if we happened to go to the cafeteria at the same time and sit at the same table ?"
3177,''
3178,"`` you ''re pushing it , and you know it ."
3179,''
3180,"`` after what we both just endured , how can you deny me the pleasure of buying your dinner ?"
3181,''
3182,a teasing twinkle flashed in his dark eyes-one she was n't used to seeing on him .
3183,"for some reason , she found it completely irresistible ."
3184,"`` besides , how can i possibly have romance on my mind when i just held another man ''s penis in my hands ?"
3186,her eyes widened in shock at his words .
3187,`` d-did you actually just say that ?
3188,''
3189,"`` yes , i believe i did ."
3190,''
3191,she shook her head .
3192,`` i ca n't believe you sometimes .
3193,''
3194,`` do n't try to pin me as one thing or the other .
3195,"just take me as i am , '''' pesh suggested ."
3196,`` i 'll try .
3197,''
3198,"as they started to the elevator , megan chewed her lip with unease ."
3199,"turning to pesh she asked , `` what will people say if they see the two of us together ?"
3200,''
3201,"`` that we ''re two single people having dinner , '''' he replied ."
3202,"`` you ''re a physician , and i ''m a clinical student ."
3203,could n't i get in trouble ?
3204,''
3205,`` doctors and nurses often have dinner together on their breaks .
3206,the cafeteria is a pretty inconspicuous place for us to be alone together .
3207,"if someone came upon us in one of the medicine rooms or an empty patient room , then we might have a problem ."
3208,''
3209,"`` if you say so , '''' she mumbled , as he punched the down button on the elevator ."
3210,"after they stepped on the car , pesh eyed her ."
3211,"`` you really are worried , are n''t you ?"
3212,''
3213,she nodded .
3214,`` my career means everything to me .
3215,i do n't want to do anything to jeopardize it .
3216,''
3217,`` then i 'll make sure we do n't sit by ourselves .
3218,''
3219,`` thank you .
3220,i really appreciate that .
3221,''
3222,"as the car started its decent down , pesh threw his head back and exhaled a long breath ."
3223,"`` well , that was ..."
3224,'' megan grinned at him .
3225,`` the good doctor seems speechless .
3226,"surely in all your years in the er , you ''ve seen crazier or more mortifying cases ."
3227,''
3228,"he cocked his head , appearing thoughtful ."
3229,`` a screwdriver lodged in a rectum is probably the tamest .
3230,''
3231,`` the tamest ?
3232,''
3233,"megan questioned incredulously , as the elevator door dinged open ."
3234,pesh laughed .
3235,`` a man high on meth walking into the er with his penis in his hand is probably the craziest .
3236,''
3237,megan 's hand swept over her mouth .
3238,`` he actually cut off his ...
3239,'' she gazed around to make sure no one was listening to their conversation .
3240,`` is the good nurse speechless ?
3241,''
3242,he teased .
3243,she rolled her eyes at him .
3244,`` so what happened ?
3245,''
3246,`` we got him sedated and into surgery as soon as we could .
3247,i heard they were able to sew it back on .
3248,i 'm not aware of whether or not it was ever ...
3249,fully functional again .
3250,''
3251,`` that is crazy .
3252,''
3253,`` i know .
3254,''
3255,pesh handed her a food tray .
3256,"as they surmised their choices , megan asked , `` was that your standard line of questioning in a situation like that ?"
3257,''
3258,"`` i think we ''ve established that i have n''t been privy to many priapism cases , but yes , any time there is an issue with the penis that is not related to the urethra or bladder , you would ask those questions ."
3259,''
3260,"after the food service worker gave them both an odd look , pesh looked pointedly at her ."
3261,`` why do you ask ?
3262,''
3263,she shrugged .
3264,`` just to be prepared for the next time .
3265,''
3266,he cocked his brows at her .
3267,`` do you want to practice your line of questioning ?
3268,"you know , show me what you ''ve learned ?"
3269,''
3270,"`` let ''s get our food first , shall we ?"
3271,''
3272,`` okay .
3273,''
3274,"after deciding that the grilled chicken salad was about the most appealing item in the food line , she grabbed a drink and some of the freshly baked chocolate chip cookies ."
3275,"just as she inched up to pay , pesh put his tray next to hers ."
3276,he had chosen some kind of stir-fry that did n't look appetizing to megan .
3277,"when she dug in her purse for her wallet , he handed a twenty to the cashier ."
3278,"as he took his change , she shot him a look ."
3279,`` what ?
3280,''
3281,he asked .
3282,"`` you buying my dinner does n''t look very innocent , '''' she hissed , as they started toward the tables ."
3283,pesh shook his head with a smile .
3284,`` i highly doubt she 's keeping the gossip mill going on how dr.
3285,nadeen bought the lovely new clinical student a salad .
3286,''
3287,"`` you never know , '''' megan countered ."
3288,"trailing pesh , she watched as he made his way over to a table filled with doctors and nurses ."
3289,"while the bottom half was filled with people , the top was practically empty ."
3290,`` mind if we take these seats ?
3291,''
3292,pesh asked .
3293,"`` go right ahead , nadeen , '''' a bushy haired doctor replied ."
3294,"`` we ''re expecting a few more to join us , '''' he said , before covertly winking at megan ."
3295,"`` you play a good game , '''' she said , softly ."
3296,`` thank you .
3297,''
3733,''
3298,"she ''d just finished drizzling dressing over her salad when pesh said , `` ready to prove yourself ?"
3299,''
3300,`` are we really going to talk about this while we eat ?
3301,''
3302,`` you 'll learn that most lunches and dinners are spent either reviewing cases or getting input on cases .
3303,''
3304,`` fine then .
3305,''
3306,"putting on a professional air , she asked , `` have you taken any erectile dysfunction medication ?"
3307,''
3308,"after swallowing a bite of stir-fry , he replied , `` no , never ."
3309,''
3310,`` do you have trouble obtaining an erection ?
3311,''
3312,the twinkle returned to his eyes .
3313,`` i would think you would n't need to ask that question after our previous encounter .
3314,''
3315,a shiver went down her spine as she remembered her core rubbing against the hardened ridge in his pants .
3316,"`` considering it is unlikely that i would have any previous knowledge of the patient , just answer the question ."
3317,''
3318,he gave her a sly smile .
3319,"`` no , never ."
3320,''
3321,`` do you have trouble maintaining an erection ?
3322,''
3323,"`` i could once again point out that you had personal knowledge of how well i was able to maintain myself once aroused , but i ''ll refrain ."
3324,"instead , i ''ll say no ."
3325,''
3326,"`` ha , ha , nice way to get your point in ."
3327,''
3328,`` i had to try .
3329,''
3330,"she cocked her head at him , giving him a teasing smile ."
3331,"`` if a patient was trying to flirt as much as you are during my questioning , then i would have to remind him that i am a professional ."
3332,''
3333,`` i see .
3334,then forgive me for trying to undermine your professionalism .
3335,''
3336,`` you 're forgiven ...
3337,for now .
3338,''
3339,he took a long swig of his iced tea .
3340,`` you did really well back there .
3341,''
3342,`` really ?
3343,''
3344,"`` yes , you did ."
3345,"for that to be your first case on your own , you managed to keep yourself together and to give the patient the best level of diagnosis and care you could ."
3346,''
3347,she could n't help the warmth rushing to her cheeks that his compliments caused .
3348,`` thank you .
3349,i appreciate your confidence .
3350,''
3351,`` i think you 're going to make an amazing nurse .
3352,i know that there will be many hospitals vying to hire you .
3353,''
3354,megan shook her head .
3355,`` i do n't know about that .
3356,''
3357,`` do n't underestimate your talents .
3358,''
3359,`` you think they would want to hire me here ?
3360,''
3361,she asked .
3362,his brows rose in surprise .
3363,`` you would n't mind a permanent placement here ?
3364,''
3365,she shrugged .
3366,"`` it has n''t been long , but i have been happy here ."
3367,i like the people i work with .
3368,i guess i would n't want to go into the unknown when i know what i have here .
3369,''
3370,he swallowed a bite of his rice .
3371,`` that 's understandable .
3372,''
3373,"after wiping his mouth , he smiled at her ."
3374,`` i think they would be crazy not to make you an offer .
3375,''
3376,`` i hope so .
3377,''
3378,"leaning in over his plate , he held her gaze ."
3379,the intensity in which he stared at her caused her to shudder .
3380,she did n't like the effect he was having on her in the middle of the hospital cafeteria .
3381,"a mixture of emotions coursed through her-warmth , safety , lust , happiness ."
3382,"she had n''t experienced that range of feelings with a man in a long , long time ."
3383,"finally , he spoke ."
3384,"`` i know it would make me very happy to have you here , and i would do everything within my power to ensure you stayed ."
3385,''
3386,"before she could reply , a tray smacked down onto the table next to her ."
3387,"one of the residents , a young male named dr."
3388,"morris , grinned at the two of them ."
3389,"`` so , i hear you two just handled a priapism case ."
3390,''
3391,"`` yeah , we did , '''' megan replied ."
3392,she did n't dare look back at pesh to gage his expression on being interrupted .
3393,dr.
3394,morris groaned .
3395,`` oh come on .
3396,give me the juicy details .
3397,i have n't gotten to see one of those yet .
3398,"the best groin swelling i ''ve had is when some idiot tried to pierce his balls , and they got infected ."
3399,''
3400,"when megan wrinkled her nose , pesh ''s laughter surprised her ."
3401,"her gaze flew to him , and he winked ."
3402,`` i told you that the conversations we had over dinner were not exactly appetizing .
3403,''
3404,"`` i ''m starting to believe you , '''' she replied , with a smile ."
3405,somehow she managed to devour the rest of her salad while pesh told dr.
